host_id,host_about,sentence_cnt,WC,room_type_c,market,host_is_superhost,interestsTastes,lifeMottoValues,workEducation,relationships,personality,originResidence,travel,hospitality,other
24912185,"I came to Los Angeles for college and have since decided to stay here. This city has many things to offer, the rich culture, the weather, the beaches, Disneyland and amazing sunsets. 
I love traveling as often as I can and learning about other cultures and people's lifestyles. I traveled to Europe in high school and was completely amazed by their rich history and the completely different rhythms of lifestyle. 
When I travel and stay in other people's homes I always try to be very respectful of their space and treat it the way I would like them to treat my home. 
AirBnB is a great way to keep meeting people from all over the world and get to be part of their traveling experience. I would love to contribute to your experience  by offering a a nice and centric place to stay with everything you could possibly need, my home.",7,151,Entire Home/Apt,Los Angeles,f,1,0,1,0,1,1,3,4,0
6792748,"I have been doing vacation rentals since 2001.  I was looking for the perfect Los Angeles Oasis to live in, and left the beach for this hidden gem in the center of the city in the Hollywood Hills with deer, hills and lots of trees, but just three lights away from Sunset.  I love unique properties and charming, non- corporate atmospheres.  This is more boutique hotel than it is Hyatt.   Welcome!",5,70,Entire Home/Apt,Los Angeles,f,1,0,0,0,0,1,0,3,0
4224172,My home is located in one of LA's most unique neighborhoods... Silver Lake.  I take a lot of pride in making this a comfortable space.  As you can see its an updated 1920's bungalow with so much charm and an amazing history in terms of people who've called it home!  ,3,50,Entire Home/Apt,Los Angeles,f,0,0,0,0,0,1,0,1,0
7138019,"I am a very low key person, I get along with everyone. I am very athletic and I do like to be very social.",2,24,Private or Shared Room,Los Angeles,t,1,0,0,0,2,0,0,0,0
35084845,"We enjoy traveling to many States visiting friends and family.  We especially enjoy traveling internationally experiencing Greece, Italy, Paris, London, Sweden, Denmark, Australia, New Zealand, Bahamas, Mexico and more.

We eat healthy meals with minimum carbs and no sugar, exercise, listen to music, watch programs on Internet, and learn new things everyday.  We're unselfish in service and devotion to others. 

Having been Domestic Partners for 20+ years, our mutual efforts are to encourage others to simply ENJOY LIFE each day.

",5,79,Entire Home/Apt,Los Angeles,f,1,1,0,1,0,0,2,1,0
1321710,"Hi there!   Welcome to my page!
I grew up in the interior of B.C, Canada.  I have lived in Berlin, Germany and Toronto, Ontario, as well as Vancouver.  I have my own business as a freelance photographer and designer;  and well as a health coach.  
I love my work, but in my spare time I like to watch movies, and travel.  I have visited various places in Europe, including England, Germany, Greece.  I enjoy meeting new people, and helping my guests enjoy their. stay.  I have recently relocated to Los Angles where I rent a character home in one of the best neighborhoods in Los Angeles!",10,107,Private or Shared Room,Los Angeles,f,1,0,1,0,0,3,2,2,2
3424521,"Professional musician. I love travel, languages and adventure.",2,8,Private or Shared Room,Los Angeles,f,1,0,1,0,0,0,1,0,0
34471371,"We left the big city life to have more time with each other.

I am a Kitesurf instructor and we own three dragon boats which we operate on the Yesica River.  We offer lots of fun activities as well as a 1/2 day river adventure: (website hidden)

We are active, laid back, open-minded and young-at-heart.  My favorite book is ""Four Hour Work Week"" and that is also my motto in life.  During down-time, we're avid movie watchers.  My favorite movie is ""Breaking Point"".  We eat pretty healthy but of course like the indulge every so often.  What's life without occasional fat, calories and sugar?!

As our guest, we will be accommodating, friendly and very helpful.  We are happy to socialize with you or simply leave you to enjoy your private time alone.  ",10,135,Private or Shared Room,Los Angeles,f,6,1,1,1,0,0,0,3,0
13995545,"I'm a creative - Writer / Actor / Director. An adventurer. Most known for writing. Lived in Thailand for 4 years. My largest public influence was a film I did once that went worldwide. My passion though, is simply, happiness.  Life is too short, the moment, to uncertain to misinterpret success for happiness.  So, I do or do not, silence is bliss too if recognized. I am happy with that because I choose. The most import thing in life is to be a master of your time. Without that. You are not free. So, happiness for me is to do what I want, when I want. Spreading happiness, quietly is habit. And my addiction is technology. I am absolutely in love with all that we are turning from imagination to reality.  What a time to be born. Just look at that, without it, you and I would never have known each other. See you soon. My name is Jeremiah.",20,155,Private or Shared Room,Los Angeles,t,3,8,1,0,2,1,1,2,2
35215036,"I am a survivor of Restless Parents Syndrome, and have decided to spend my adult life in sunny Los Angeles, CA.  I love salsa dancing, spicy food, and film noir.",2,30,Private or Shared Room,Los Angeles,t,1,0,0,1,1,1,0,0,0
7453694,"I am very organized clean person! I love living in Beverly (website hidden) is so central & I can walk to most everything I need. 

I love to hike in near-by Runyon Canyon. 

I love traveling and when I do travel I like to stay in a place that I equal or as nice as where I live. So if you stay here I hope you get the same feeling. 
",5,70,Entire Home/Apt,Los Angeles,f,1,0,0,0,1,2,1,1,0
25261072,"Hi we host for international students from all over the world I live about 5 min. from the LAX airport  in a very quiet neighborhood and I'm willing to host for any one else they want to stay one or two nights even indefinite I have a large room with a queen sized bed a dresser, double door closet  and desk. 
                                     Thank you very much",3,64,Private or Shared Room,Los Angeles,t,0,0,0,0,0,1,0,3,0
1097757,"I am a professional organizer that lives in Los Angeles, California.  I love to travel, do yoga, read, and explore new places.  My fiancé and I Airbnb our home and often travel abroad staying in Airbnb's around the world!  ",3,39,Entire Home/Apt,Los Angeles,f,1,0,1,1,0,1,2,0,0
2318835,I'm a Marketing Specialist for a Prestige Beauty Retailer.,1,9,Entire Home/Apt,Los Angeles,f,0,0,1,0,0,0,0,0,0
47281206,"Young almost 30 yr old that likes, movies, traveling and music. I am also kind of a foodie. Since I am gulten free I love to try to find cool new restaurants that have a gulten free menu.",3,37,Entire Home/Apt,Los Angeles,f,3,0,0,0,0,0,1,0,0
16689709,"I am a business analyst working in the IT department of an insurance company. I am easy going, enjoy traveling, walking, hiking, movies, and yoga. I live with my 2 cats who are my babies. I like to meet new people have new experiences and adventures. ",4,45,Private or Shared Room,Los Angeles,f,2,0,1,1,1,0,0,0,0
27228556,"We are a lesbian married couple who own a big, beautiful and restored craftsman 1903 home in the West Adams Sugar Hill neighborhood with  a beautiful garden in the back. We're both librarians--teen and children. We are gardeners as well as activists for social change. Wendy does woodwork and Yolanda paints and does arts & crafts. Together we keep a lovely home.",5,61,Private or Shared Room,Los Angeles,f,1,1,1,1,0,1,0,1,0
9759611,"I'm a twenty-something year old LA transplant who loves my life at the beach in sunny LA! I'm an avid volleyball player, so what better place to call home than the South Bay. 

I travel a lot for work, vacation and of course to visit my family. My college roommate introduced me to AirBnb when she rented a small artsy cottage in Echo Park when she visited LA with some friends and I loved the concept right away! I've had my place listed ever since. ",5,86,Entire Home/Apt,Los Angeles,f,2,0,0,0,0,2,1,1,0
35342712,"  Having experienced travel through airbnb, my girlfriend Abril and I decided that we too wanted to host other world travelers.  Taking any vacation can add up quick, especially here in LA.  We want others to come and enjoy sunny California without breaking the bank.  
  My girlfriend and I have known each other since our college days and we were friends for many years before getting together.  She's a teacher and I'm in sales.  We love wine tasting and are learning how to play golf.  We're always open to new adventures.",7,90,Private or Shared Room,Los Angeles,f,1,0,1,2,1,2,1,2,0
4203848,"I am a fashion designer.  I would describe myself nice, fun and considerate. 
",2,13,Entire Home/Apt,Los Angeles,f,0,0,1,0,1,0,0,0,0
19908267,"I'm an LA native with a passion for my hometown. Love having guests at my apartment on Airbnb, because I love showing everyone this awesome city! Looking forward to hosting :)",3,30,Entire Home/Apt,Los Angeles,f,0,0,0,0,0,1,0,2,0
